temple,date,hour,day_of_week,is_weekend,is_holiday,is_festival,weather,temperature,previous_visitors,current_crowd,visitors
Pavagadh,2025-02-19,12,Wednesday,0,0,0,Clear,40.5,979,2575,668
Pavagadh,2025-02-19,13,Wednesday,0,0,0,Clear,40.2,668,2282,653
Pavagadh,2025-02-19,14,Wednesday,0,0,0,Clear,41.0,653,2046,631
Pavagadh,2025-02-19,15,Wednesday,0,0,0,Clear,41.0,631,2488,1016
Pavagadh,2025-02-19,16,Wednesday,0,0,0,Clear,41.0,1016,3087,1208
Pavagadh,2025-02-19,17,Wednesday,0,0,0,Clear,39.7,1208,3975,1628
Pavagadh,2025-02-19,18,Wednesday,0,0,0,Clear,37.8,1628,4312,1674
Pavagadh,2025-02-19,19,Wednesday,0,0,0,Clear,37.2,1674,4509,1487
Pavagadh,2025-02-19,20,Wednesday,0,0,0,Clear,35.0,1487,4038,1223
Pavagadh,2025-02-19,21,Wednesday,0,0,0,Clear,33.8,1223,3026,596
Pavagadh,2025-02-19,22,Wednesday,0,0,0,Clear,32.0,596,2210,354
Pavagadh,2025-02-19,23,Wednesday,0,0,0,Clear,30.7,354,1338,84
Pavagadh,2025-02-20,0,Thursday,0,0,0,Cloudy,18.0,84,774,32
Pavagadh,2025-02-20,1,Thursday,0,0,0,Cloudy,18.0,32,476,15
Pavagadh,2025-02-20,2,Thursday,0,0,0,Cloudy,18.0,15,277,20
Pavagadh,2025-02-20,3,Thursday,0,0,0,Cloudy,18.0,20,214,40
Pavagadh,2025-02-20,4,Thursday,0,0,0,Cloudy,18.0,40,514,291
Pavagadh,2025-02-20,5,Thursday,0,0,0,Cloudy,19.1,291,1078,600
Pavagadh,2025-02-20,6,Thursday,0,0,0,Cloudy,19.3,600,1969,1043
Pavagadh,2025-02-20,7,Thursday,0,0,0,Cloudy,22.1,1043,3185,1625
Pavagadh,2025-02-20,8,Thursday,0,0,0,Cloudy,22.9,1625,3770,1439
Pavagadh,2025-02-20,9,Thursday,0,0,0,Cloudy,24.7,1439,3745,1225
Pavagadh,2025-02-20,10,Thursday,0,0,0,Cloudy,26.9,1225,3539,1116
Pavagadh,2025-02-20,11,Thursday,0,0,0,Cloudy,27.4,1116,3515,1193
Pavagadh,2025-02-20,12,Thursday,0,0,0,Cloudy,28.6,1193,2873,711
Pavagadh,2025-02-20,13,Thursday,0,0,0,Cloudy,30.1,711,2654,724
Pavagadh,2025-02-20,14,Thursday,0,0,0,Cloudy,29.7,724,2648,788
Pavagadh,2025-02-20,15,Thursday,0,0,0,Rainy,29.3,788,2469,700
Pavagadh,2025-02-20,16,Thursday,0,0,0,Cloudy,29.7,700,2842,1144
Pavagadh,2025-02-20,17,Thursday,0,0,0,Cloudy,27.1,1144,3393,1317
Pavagadh,2025-02-20,18,Thursday,0,0,0,Cloudy,27.1,1317,3969,1482
Pavagadh,2025-02-20,19,Thursday,0,0,0,Cloudy,24.8,1482,3830,1265
Pavagadh,2025-02-20,20,Thursday,0,0,0,Cloudy,22.5,1265,3254,996
Pavagadh,2025-02-20,21,Thursday,0,0,0,Cloudy,21.5,996,2575,671
Pavagadh,2025-02-20,22,Thursday,0,0,0,Cloudy,19.9,671,1792,243
Pavagadh,2025-02-20,23,Thursday,0,0,0,Cloudy,18.0,243,1027,97
Pavagadh,2025-02-21,0,Friday,0,0,0,Clear,21.9,97,648,27
Pavagadh,2025-02-21,1,Friday,0,0,0,Clear,20.7,27,414,19
Pavagadh,2025-02-21,2,Friday,0,0,0,Clear,21.4,19,252,19
Pavagadh,2025-02-21,3,Friday,0,0,0,Clear,21.3,19,194,45
Pavagadh,2025-02-21,4,Friday,0,0,0,Clear,22.1,45,706,445
Pavagadh,2025-02-21,5,Friday,0,0,0,Clear,23.1,445,1413,743
Pavagadh,2025-02-21,6,Friday,0,0,0,Clear,25.1,743,2970,1621
Pavagadh,2025-02-21,7,Friday,0,0,0,Clear,25.2,1621,4495,2116
Pavagadh,2025-02-21,8,Friday,0,0,0,Clear,27.7,2116,5380,2133
Pavagadh,2025-02-21,9,Friday,0,0,0,Clear,29.0,2133,5020,1735
Pavagadh,2025-02-21,10,Friday,0,0,0,Clear,31.3,1735,4935,1794
Pavagadh,2025-02-21,11,Friday,0,0,0,Clear,32.7,1794,4662,1361
Pavagadh,2025-02-21,12,Friday,0,0,0,Clear,33.2,1361,3523,766
Pavagadh,2025-02-21,13,Friday,0,0,0,Clear,35.0,766,2661,623
Pavagadh,2025-02-21,14,Friday,0,0,0,Clear,34.3,623,2576,826
Pavagadh,2025-02-21,15,Friday,0,0,0,Clear,35.2,826,2810,1040
Pavagadh,2025-02-21,16,Friday,0,0,0,Clear,33.6,1040,3478,1522
Pavagadh,2025-02-21,17,Friday,0,0,0,Clear,32.2,1522,4433,1822
Pavagadh,2025-02-21,18,Friday,0,0,0,Clear,31.5,1822,4778,1768
Pavagadh,2025-02-21,19,Friday,0,0,0,Clear,29.3,1768,5650,2210
Pavagadh,2025-02-21,20,Friday,0,0,0,Clear,27.2,2210,4661,1194
Pavagadh,2025-02-21,21,Friday,0,0,0,Clear,26.4,1194,3684,811
Pavagadh,2025-02-21,22,Friday,0,0,0,Clear,24.4,811,2448,322
Pavagadh,2025-02-21,23,Friday,0,0,0,Clear,22.1,322,1453,108
Pavagadh,2025-02-22,0,Saturday,1,0,0,Clear,23.5,108,846,46
Pavagadh,2025-02-22,1,Saturday,1,0,0,Clear,23.1,46,493,26
Pavagadh,2025-02-22,2,Saturday,1,0,0,Clear,21.8,26,304,33
Pavagadh,2025-02-22,3,Saturday,1,0,0,Clear,23.3,33,275,75
Pavagadh,2025-02-22,4,Saturday,1,0,0,Clear,23.6,75,960,604
Pavagadh,2025-02-22,5,Saturday,1,0,0,Clear,24.9,604,1760,912
Pavagadh,2025-02-22,6,Saturday,1,0,0,Clear,25.4,912,3266,1734
Pavagadh,2025-02-22,7,Saturday,1,0,0,Clear,27.0,1734,5157,2524
Pavagadh,2025-02-22,8,Saturday,1,0,0,Clear,29.1,2524,6204,2545
Pavagadh,2025-02-22,9,Saturday,1,0,0,Clear,30.6,2545,7017,2563
Pavagadh,2025-02-22,10,Saturday,1,0,0,Clear,32.9,2563,6899,2190
Pavagadh,2025-02-22,11,Saturday,1,0,0,Clear,34.0,2190,6237,1683
Pavagadh,2025-02-22,12,Saturday,1,0,0,Clear,34.3,1683,4536,951
Pavagadh,2025-02-22,13,Saturday,1,0,0,Clear,36.3,951,3915,1027
Pavagadh,2025-02-22,14,Saturday,1,0,0,Clear,35.6,1027,4027,1382
Pavagadh,2025-02-22,15,Saturday,1,0,0,Clear,35.5,1382,4593,1800
Pavagadh,2025-02-22,16,Saturday,1,0,0,Clear,35.1,1800,5426,2158
Pavagadh,2025-02-22,17,Saturday,1,0,0,Clear,33.3,2158,6503,2666
Pavagadh,2025-02-22,18,Saturday,1,0,0,Clear,33.1,2666,7005,2422
Pavagadh,2025-02-22,19,Saturday,1,0,0,Clear,29.7,2422,7193,2594
Pavagadh,2025-02-22,20,Saturday,1,0,0,Clear,29.4,2594,6100,1798
Pavagadh,2025-02-22,21,Saturday,1,0,0,Clear,28.2,1798,5016,1168
Pavagadh,2025-02-22,22,Saturday,1,0,0,Clear,25.4,1168,3261,503
Pavagadh,2025-02-22,23,Saturday,1,0,0,Clear,23.0,503,1881,126
Pavagadh,2025-02-23,0,Sunday,1,0,0,Sunny,18.0,126,1102,65
Pavagadh,2025-02-23,1,Sunday,1,0,0,Sunny,18.0,65,659,35
Pavagadh,2025-02-23,2,Sunday,1,0,0,Sunny,18.0,35,444,42
Pavagadh,2025-02-23,3,Sunday,1,0,0,Sunny,18.0,42,408,114
Pavagadh,2025-02-23,4,Sunday,1,0,0,Sunny,18.0,114,1304,793
Pavagadh,2025-02-23,5,Sunday,1,0,0,Sunny,18.4,793,2668,1458
Pavagadh,2025-02-23,6,Sunday,1,0,0,Sunny,19.9,1458,4585,2383
Pavagadh,2025-02-23,7,Sunday,1,0,0,Sunny,22.6,2383,8237,4095
Pavagadh,2025-02-23,8,Sunday,1,0,0,Sunny,23.7,4095,10411,4408
Pavagadh,2025-02-23,9,Sunday,1,0,0,Sunny,25.1,4408,11987,4463
Pavagadh,2025-02-23,10,Sunday,1,0,0,Sunny,26.6,4463,10965,3117
Pavagadh,2025-02-23,11,Sunday,1,0,0,Sunny,27.5,3117,9567,2775
Pavagadh,2025-02-23,12,Sunday,1,0,0,Sunny,28.7,2775,7316,1607
Pavagadh,2025-02-23,13,Sunday,1,0,0,Sunny,29.2,1607,6475,1949
Pavagadh,2025-02-23,14,Sunday,1,0,0,Sunny,30.0,1949,5897,1724
Pavagadh,2025-02-23,15,Sunday,1,0,0,Sunny,29.8,1724,5719,2002
Pavagadh,2025-02-23,16,Sunday,1,0,0,Sunny,28.3,2002,6964,2819
Pavagadh,2025-02-23,17,Sunday,1,0,0,Sunny,28.0,2819,8715,3601
Pavagadh,2025-02-23,18,Sunday,1,0,0,Sunny,26.2,3601,10556,4380
Pavagadh,2025-02-23,19,Sunday,1,0,0,Sunny,25.2,4380,12004,4425
Pavagadh,2025-02-23,20,Sunday,1,0,0,Sunny,24.0,4425,9491,2305
Pavagadh,2025-02-23,21,Sunday,1,0,0,Sunny,21.8,2305,7964,1907
Pavagadh,2025-02-23,22,Sunday,1,0,0,Sunny,19.2,1907,5327,647
Pavagadh,2025-02-23,23,Sunday,1,0,0,Sunny,18.4,647,3167,207
Pavagadh,2025-02-24,0,Monday,0,0,0,Clear,19.6,207,1861,25
Pavagadh,2025-02-24,1,Monday,0,0,0,Clear,18.7,25,1102,19
Pavagadh,2025-02-24,2,Monday,0,0,0,Clear,18.6,19,603,21
Pavagadh,2025-02-24,3,Monday,0,0,0,Clear,19.2,21,389,53
Pavagadh,2025-02-24,4,Monday,0,0,0,Clear,19.5,53,656,326
Pavagadh,2025-02-24,5,Monday,0,0,0,Clear,20.9,326,1222,639
Pavagadh,2025-02-24,6,Monday,0,0,0,Clear,23.0,639,2663,1455
Pavagadh,2025-02-24,7,Monday,0,0,0,Clear,23.5,1455,4355,2085
Pavagadh,2025-02-24,8,Monday,0,0,0,Clear,25.4,2085,4777,1805
Pavagadh,2025-02-24,9,Monday,0,0,0,Clear,27.3,1805,4992,1683
Pavagadh,2025-02-24,10,Monday,0,0,0,Clear,28.6,1683,4283,1114
Pavagadh,2025-02-24,11,Monday,0,0,0,Clear,30.5,1114,3656,971
Pavagadh,2025-02-24,12,Monday,0,0,0,Clear,31.9,971,2871,658
Pavagadh,2025-02-24,13,Monday,0,0,0,Clear,32.7,658,2453,678
Pavagadh,2025-02-24,14,Monday,0,0,0,Clear,32.0,678,2540,892
Pavagadh,2025-02-24,15,Monday,0,0,0,Clear,32.1,892,2870,1075
Pavagadh,2025-02-24,16,Monday,0,0,0,Clear,31.5,1075,3299,1330
Pavagadh,2025-02-24,17,Monday,0,0,0,Clear,30.3,1330,4046,1683
Pavagadh,2025-02-24,18,Monday,0,0,0,Clear,29.0,1683,5123,2159
Pavagadh,2025-02-24,19,Monday,0,0,0,Clear,27.1,2159,4567,1319
Pavagadh,2025-02-24,20,Monday,0,0,0,Clear,25.5,1319,4001,1137
Pavagadh,2025-02-24,21,Monday,0,0,0,Clear,24.1,1137,3390,670
Pavagadh,2025-02-24,22,Monday,0,0,0,Clear,22.1,670,2038,205
Pavagadh,2025-02-24,23,Monday,0,0,0,Clear,21.0,205,1207,88
Pavagadh,2025-02-25,0,Tuesday,0,0,0,Clear,20.0,88,666,27
Pavagadh,2025-02-25,1,Tuesday,0,0,0,Clear,19.7,27,395,15
Pavagadh,2025-02-25,2,Tuesday,0,0,0,Clear,19.1,15,227,16
Pavagadh,2025-02-25,3,Tuesday,0,0,0,Clear,19.4,16,179,41
Pavagadh,2025-02-25,4,Tuesday,0,0,0,Clear,20.2,41,531,324
Pavagadh,2025-02-25,5,Tuesday,0,0,0,Clear,20.9,324,1096,586
Pavagadh,2025-02-25,6,Tuesday,0,0,0,Clear,23.2,586,2041,1066
Pavagadh,2025-02-25,7,Tuesday,0,0,0,Clear,24.4,1066,3166,1490
Pavagadh,2025-02-25,8,Tuesday,0,0,0,Clear,25.6,1490,3674,1424
Pavagadh,2025-02-25,9,Tuesday,0,0,0,Clear,28.0,1424,4207,1498
Pavagadh,2025-02-25,10,Tuesday,0,0,0,Clear,27.9,1498,3968,1281
Pavagadh,2025-02-25,11,Tuesday,0,0,0,Clear,29.8,1281,3748,1180
Pavagadh,2025-02-25,12,Tuesday,0,0,0,Clear,31.1,1180,2824,729
Pavagadh,2025-02-25,13,Tuesday,0,0,0,Clear,32.8,729,2662,769
Pavagadh,2025-02-25,14,Tuesday,0,0,0,Clear,32.5,769,2363,724
Pavagadh,2025-02-25,15,Tuesday,0,0,0,Clear,32.7,724,2777,1073
Pavagadh,2025-02-25,16,Tuesday,0,0,0,Clear,31.6,1073,3261,1314
Pavagadh,2025-02-25,17,Tuesday,0,0,0,Clear,31.8,1314,3807,1520
Pavagadh,2025-02-25,18,Tuesday,0,0,0,Clear,29.6,1520,4384,1698
Pavagadh,2025-02-25,19,Tuesday,0,0,0,Clear,28.2,1698,4547,1517
Pavagadh,2025-02-25,20,Tuesday,0,0,0,Clear,24.7,1517,3860,1100
Pavagadh,2025-02-25,21,Tuesday,0,0,0,Clear,23.6,1100,2963,625
Pavagadh,2025-02-25,22,Tuesday,0,0,0,Clear,22.7,625,2087,288
Pavagadh,2025-02-25,23,Tuesday,0,0,0,Clear,20.1,288,1303,116
Pavagadh,2025-02-26,0,Wednesday,0,1,1,Clear,24.0,116,718,49
Pavagadh,2025-02-26,1,Wednesday,0,1,1,Clear,22.5,49,426,38
Pavagadh,2025-02-26,2,Wednesday,0,1,1,Clear,23.9,38,283,45
Pavagadh,2025-02-26,3,Wednesday,0,1,1,Clear,23.6,45,280,94
Pavagadh,2025-02-26,4,Wednesday,0,1,1,Clear,24.4,94,825,488
Pavagadh,2025-02-26,5,Wednesday,0,1,1,Clear,25.8,488,2758,1692
Pavagadh,2025-02-26,6,Wednesday,0,1,1,Clear,26.2,1692,5580,3105
Pavagadh,2025-02-26,7,Wednesday,0,1,1,Clear,27.6,3105,7124,3174
Pavagadh,2025-02-26,8,Wednesday,0,1,1,Clear,30.5,3174,8292,3113
Pavagadh,2025-02-26,9,Wednesday,0,1,1,Clear,31.5,3113,8937,3406
Pavagadh,2025-02-26,10,Wednesday,0,1,1,Clear,33.2,3406,8368,2454
Pavagadh,2025-02-26,11,Wednesday,0,1,1,Clear,34.4,2454,7658,1986
Pavagadh,2025-02-26,12,Wednesday,0,1,1,Clear,35.2,1986,6217,1660
Pavagadh,2025-02-26,13,Wednesday,0,1,1,Clear,35.8,1660,5195,1329
Pavagadh,2025-02-26,14,Wednesday,0,1,1,Clear,35.2,1329,5543,2100
Pavagadh,2025-02-26,15,Wednesday,0,1,1,Clear,37.0,2100,5962,2267
Pavagadh,2025-02-26,16,Wednesday,0,1,1,Clear,36.4,2267,6327,2346
Pavagadh,2025-02-26,17,Wednesday,0,1,1,Clear,33.1,2346,7544,3072
Pavagadh,2025-02-26,18,Wednesday,0,1,1,Clear,34.5,3072,10173,3981
Pavagadh,2025-02-26,19,Wednesday,0,1,1,Clear,31.6,3981,9485,3049
Pavagadh,2025-02-26,20,Wednesday,0,1,1,Clear,30.0,3049,7700,2114
Pavagadh,2025-02-26,21,Wednesday,0,1,1,Clear,28.4,2114,5788,1229
Pavagadh,2025-02-26,22,Wednesday,0,1,1,Clear,25.7,1229,4244,600
Pavagadh,2025-02-26,23,Wednesday,0,1,1,Clear,24.6,600,2659,223
Pavagadh,2025-02-27,0,Thursday,0,0,0,Clear,18.0,223,1532,33
Pavagadh,2025-02-27,1,Thursday,0,0,0,Clear,18.0,33,812,17
Pavagadh,2025-02-27,2,Thursday,0,0,0,Clear,18.0,17,446,20
Pavagadh,2025-02-27,3,Thursday,0,0,0,Clear,18.0,20,306,47
Pavagadh,2025-02-27,4,Thursday,0,0,0,Clear,18.0,47,683,391
Pavagadh,2025-02-27,5,Thursday,0,0,0,Clear,18.3,391,1360,738
Pavagadh,2025-02-27,6,Thursday,0,0,0,Clear,20.2,738,2251,1104
Pavagadh,2025-02-27,7,Thursday,0,0,0,Clear,22.3,1104,3369,1605
Pavagadh,2025-02-27,8,Thursday,0,0,0,Clear,23.4,1605,4223,1689
Pavagadh,2025-02-27,9,Thursday,0,0,0,Clear,26.5,1689,4751,1755
Pavagadh,2025-02-27,10,Thursday,0,0,0,Clear,27.8,1755,4047,1131
Pavagadh,2025-02-27,11,Thursday,0,0,0,Clear,28.9,1131,3689,1056
Pavagadh,2025-02-27,12,Thursday,0,0,0,Clear,30.2,1056,3028,822
Pavagadh,2025-02-27,13,Thursday,0,0,0,Clear,30.3,822,2389,584
Pavagadh,2025-02-27,14,Thursday,0,0,0,Clear,29.5,584,2282,804
Pavagadh,2025-02-27,15,Thursday,0,0,0,Clear,30.5,804,2915,1205
Pavagadh,2025-02-27,16,Thursday,0,0,0,Clear,29.7,1205,3821,1623
Pavagadh,2025-02-27,17,Thursday,0,0,0,Clear,28.1,1623,4604,1701
Pavagadh,2025-02-27,18,Thursday,0,0,0,Clear,26.6,1701,4686,1538
Pavagadh,2025-02-27,19,Thursday,0,0,0,Clear,25.5,1538,4301,1397
Pavagadh,2025-02-27,20,Thursday,0,0,0,Clear,22.7,1397,3823,938
Pavagadh,2025-02-27,21,Thursday,0,0,0,Clear,22.2,938,2922,515
Pavagadh,2025-02-27,22,Thursday,0,0,0,Clear,21.3,515,2011,324
Pavagadh,2025-02-27,23,Thursday,0,0,0,Clear,19.0,324,1312,95
Pavagadh,2025-02-28,0,Friday,0,0,0,Clear,21.1,95,771,38
Pavagadh,2025-02-28,1,Friday,0,0,0,Clear,20.4,38,448,22
Pavagadh,2025-02-28,2,Friday,0,0,0,Clear,19.3,22,264,19
Pavagadh,2025-02-28,3,Friday,0,0,0,Clear,19.4,19,231,57
Pavagadh,2025-02-28,4,Friday,0,0,0,Clear,20.8,57,594,342
Pavagadh,2025-02-28,5,Friday,0,0,0,Clear,21.9,342,1493,870
Pavagadh,2025-02-28,6,Friday,0,0,0,Clear,23.8,870,3094,1689
Pavagadh,2025-02-28,7,Friday,0,0,0,Clear,25.1,1689,4524,2120
Pavagadh,2025-02-28,8,Friday,0,0,0,Clear,26.4,2120,5107,2041
Pavagadh,2025-02-28,9,Friday,0,0,0,Clear,28.4,2041,5540,2038
Pavagadh,2025-02-28,10,Friday,0,0,0,Clear,29.9,2038,5427,1809
Pavagadh,2025-02-28,11,Friday,0,0,0,Clear,31.3,1809,4479,1173
Pavagadh,2025-02-28,12,Friday,0,0,0,Clear,32.4,1173,3747,900
Pavagadh,2025-02-28,13,Friday,0,0,0,Clear,32.9,900,3325,809
Pavagadh,2025-02-28,14,Friday,0,0,0,Clear,33.7,809,3180,967
Pavagadh,2025-02-28,15,Friday,0,0,0,Clear,32.7,967,3384,1179
Pavagadh,2025-02-28,16,Friday,0,0,0,Clear,32.2,1179,4331,1742
Pavagadh,2025-02-28,17,Friday,0,0,0,Clear,31.0,1742,4710,1545
Pavagadh,2025-02-28,18,Friday,0,0,0,Clear,29.3,1545,5629,2181
Pavagadh,2025-02-28,19,Friday,0,0,0,Clear,29.0,2181,5970,2171
Pavagadh,2025-02-28,20,Friday,0,0,0,Clear,27.1,2171,5547,1343
Pavagadh,2025-02-28,21,Friday,0,0,0,Clear,25.3,1343,3941,749
Pavagadh,2025-02-28,22,Friday,0,0,0,Clear,21.5,749,2756,355
Pavagadh,2025-02-28,23,Friday,0,0,0,Clear,22.2,355,1531,82
Pavagadh,2025-03-01,0,Saturday,1,0,0,Sunny,24.4,82,869,52
Pavagadh,2025-03-01,1,Saturday,1,0,0,Sunny,23.9,52,545,29
Pavagadh,2025-03-01,2,Saturday,1,0,0,Sunny,23.2,29,345,37
Pavagadh,2025-03-01,3,Saturday,1,0,0,Sunny,23.2,37,274,67
Pavagadh,2025-03-01,4,Saturday,1,0,0,Sunny,24.7,67,811,494
Pavagadh,2025-03-01,5,Saturday,1,0,0,Sunny,26.1,494,1483,775
Pavagadh,2025-03-01,6,Saturday,1,0,0,Sunny,26.1,775,3322,1849
Pavagadh,2025-03-01,7,Saturday,1,0,0,Sunny,28.4,1849,5303,2494
Pavagadh,2025-03-01,8,Saturday,1,0,0,Sunny,30.2,2494,7736,3493
Pavagadh,2025-03-01,9,Saturday,1,0,0,Sunny,31.4,3493,8584,3163
Pavagadh,2025-03-01,10,Saturday,1,0,0,Sunny,34.7,3163,7568,2061
Pavagadh,2025-03-01,11,Saturday,1,0,0,Sunny,35.2,2061,6740,1713
Pavagadh,2025-03-01,12,Saturday,1,0,0,Sunny,37.1,1713,5104,923
Pavagadh,2025-03-01,13,Saturday,1,0,0,Sunny,36.1,923,3933,780
Pavagadh,2025-03-01,14,Saturday,1,0,0,Sunny,37.2,780,4096,1402
Pavagadh,2025-03-01,15,Saturday,1,0,0,Sunny,37.2,1402,4382,1555
Pavagadh,2025-03-01,16,Saturday,1,0,0,Sunny,36.4,1555,5916,2593
Pavagadh,2025-03-01,17,Saturday,1,0,0,Sunny,34.8,2593,6729,2718
Pavagadh,2025-03-01,18,Saturday,1,0,0,Sunny,34.0,2718,7132,2488
Pavagadh,2025-03-01,19,Saturday,1,0,0,Sunny,32.0,2488,6355,2019
Pavagadh,2025-03-01,20,Saturday,1,0,0,Sunny,29.7,2019,6116,1750
Pavagadh,2025-03-01,21,Saturday,1,0,0,Sunny,28.4,1750,5110,1136
Pavagadh,2025-03-01,22,Saturday,1,0,0,Sunny,27.5,1136,3327,456
Pavagadh,2025-03-01,23,Saturday,1,0,0,Sunny,25.8,456,2185,140
Pavagadh,2025-03-02,0,Sunday,1,0,0,Sunny,29.2,140,1274,70
Pavagadh,2025-03-02,1,Sunday,1,0,0,Sunny,28.6,70,828,44
Pavagadh,2025-03-02,2,Sunday,1,0,0,Sunny,27.6,44,502,48
Pavagadh,2025-03-02,3,Sunday,1,0,0,Sunny,27.8,48,406,92
Pavagadh,2025-03-02,4,Sunday,1,0,0,Sunny,28.6,92,1451,906
Pavagadh,2025-03-02,5,Sunday,1,0,0,Sunny,30.1,906,2764,1439
Pavagadh,2025-03-02,6,Sunday,1,0,0,Sunny,31.0,1439,5041,2584
Pavagadh,2025-03-02,7,Sunday,1,0,0,Sunny,32.2,2584,7010,3006
Pavagadh,2025-03-02,8,Sunday,1,0,0,Sunny,34.3,3006,8275,3411
Pavagadh,2025-03-02,9,Sunday,1,0,0,Sunny,36.0,3411,9981,4302
Pavagadh,2025-03-02,10,Sunday,1,0,0,Sunny,37.2,4302,10198,3579
Pavagadh,2025-03-02,11,Sunday,1,0,0,Sunny,39.5,3579,9502,2464
Pavagadh,2025-03-02,12,Sunday,1,0,0,Sunny,39.7,2464,8158,1881
Pavagadh,2025-03-02,13,Sunday,1,0,0,Sunny,40.9,1881,6621,1453
Pavagadh,2025-03-02,14,Sunday,1,0,0,Sunny,41.0,1453,6277,1755
Pavagadh,2025-03-02,15,Sunday,1,0,0,Sunny,41.0,1755,7298,2658
Pavagadh,2025-03-02,16,Sunday,1,0,0,Sunny,40.9,2658,8329,3296
Pavagadh,2025-03-02,17,Sunday,1,0,0,Sunny,41.0,3296,9679,3722
Pavagadh,2025-03-02,18,Sunday,1,0,0,Sunny,38.3,3722,12288,4739
Pavagadh,2025-03-02,19,Sunday,1,0,0,Sunny,36.4,4739,12136,3595
Pavagadh,2025-03-02,20,Sunday,1,0,0,Sunny,34.6,3595,10830,3030
Pavagadh,2025-03-02,21,Sunday,1,0,0,Sunny,33.5,3030,8180,1736
Pavagadh,2025-03-02,22,Sunday,1,0,0,Sunny,30.2,1736,4838,558
Pavagadh,2025-03-02,23,Sunday,1,0,0,Sunny,29.9,558,2870,171
Pavagadh,2025-03-03,0,Monday,0,0,0,Cloudy,24.9,171,1652,30
Pavagadh,2025-03-03,1,Monday,0,0,0,Cloudy,23.7,30,894,18
Pavagadh,2025-03-03,2,Monday,0,0,0,Cloudy,23.8,18,538,15
Pavagadh,2025-03-03,3,Monday,0,0,0,Cloudy,23.3,15,363,46
Pavagadh,2025-03-03,4,Monday,0,0,0,Cloudy,25.3,46,549,261
Pavagadh,2025-03-03,5,Monday,0,0,0,Cloudy,26.0,261,1441,844
Pavagadh,2025-03-03,6,Monday,0,0,0,Cloudy,26.6,844,2944,1570
Pavagadh,2025-03-03,7,Monday,0,0,0,Cloudy,29.4,1570,3472,1341
Pavagadh,2025-03-03,8,Monday,0,0,0,Cloudy,29.7,1341,3913,1443
Pavagadh,2025-03-03,9,Monday,0,0,0,Cloudy,32.4,1443,4223,1420
Pavagadh,2025-03-03,10,Monday,0,0,0,Cloudy,33.4,1420,3987,1236
Pavagadh,2025-03-03,11,Monday,0,0,0,Cloudy,34.9,1236,3730,1223
Pavagadh,2025-03-03,12,Monday,0,0,0,Cloudy,35.6,1223,3098,632
Pavagadh,2025-03-03,13,Monday,0,0,0,Cloudy,36.6,632,2465,582
Pavagadh,2025-03-03,14,Monday,0,0,0,Rainy,37.5,582,2128,568
Pavagadh,2025-03-03,15,Monday,0,0,0,Rainy,36.1,568,2206,792
Pavagadh,2025-03-03,16,Monday,0,0,0,Cloudy,36.5,792,2886,1233
Pavagadh,2025-03-03,17,Monday,0,0,0,Cloudy,34.1,1233,3668,1562
Pavagadh,2025-03-03,18,Monday,0,0,0,Cloudy,34.8,1562,4431,1845
Pavagadh,2025-03-03,19,Monday,0,0,0,Cloudy,32.0,1845,4515,1497
Pavagadh,2025-03-03,20,Monday,0,0,0,Cloudy,31.2,1497,4229,1275
Pavagadh,2025-03-03,21,Monday,0,0,0,Cloudy,28.6,1275,3158,669
Pavagadh,2025-03-03,22,Monday,0,0,0,Cloudy,27.6,669,2140,267
Pavagadh,2025-03-03,23,Monday,0,0,0,Cloudy,26.7,267,1322,97
Pavagadh,2025-03-04,0,Tuesday,0,0,0,Clear,18.0,97,687,28
Pavagadh,2025-03-04,1,Tuesday,0,0,0,Clear,18.0,28,405,19
Pavagadh,2025-03-04,2,Tuesday,0,0,0,Clear,18.0,19,226,17
Pavagadh,2025-03-04,3,Tuesday,0,0,0,Clear,18.0,17,192,43
Pavagadh,2025-03-04,4,Tuesday,0,0,0,Clear,18.0,43,533,315
Pavagadh,2025-03-04,5,Tuesday,0,0,0,Clear,18.2,315,1133,621
Pavagadh,2025-03-04,6,Tuesday,0,0,0,Clear,20.0,621,2101,1101
Pavagadh,2025-03-04,7,Tuesday,0,0,0,Clear,21.8,1101,3785,1962
Pavagadh,2025-03-04,8,Tuesday,0,0,0,Clear,23.1,1962,4382,1588
Pavagadh,2025-03-04,9,Tuesday,0,0,0,Clear,26.2,1588,4877,1822
Pavagadh,2025-03-04,10,Tuesday,0,0,0,Clear,27.2,1822,4092,1079
Pavagadh,2025-03-04,11,Tuesday,0,0,0,Clear,27.5,1079,3691,1064
Pavagadh,2025-03-04,12,Tuesday,0,0,0,Clear,29.4,1064,2970,632
Pavagadh,2025-03-04,13,Tuesday,0,0,0,Clear,28.5,632,2427,594
Pavagadh,2025-03-04,14,Tuesday,0,0,0,Clear,28.9,594,2374,778
Pavagadh,2025-03-04,15,Tuesday,0,0,0,Clear,30.3,778,2977,1222
Pavagadh,2025-03-04,16,Tuesday,0,0,0,Clear,29.8,1222,3697,1496
Pavagadh,2025-03-04,17,Tuesday,0,0,0,Clear,27.7,1496,3816,1292
Pavagadh,2025-03-04,18,Tuesday,0,0,0,Clear,26.6,1292,4733,1988
Pavagadh,2025-03-04,19,Tuesday,0,0,0,Clear,25.2,1988,4201,1217
Pavagadh,2025-03-04,20,Tuesday,0,0,0,Clear,22.9,1217,3583,947
